id,discussion,parent,userid,userfullname,created,modified,mailed,subject,message,messageformat,messagetrust,attachment,totalscore,mailnow,deleted,privatereplyto,privatereplytofullname,wordcount,charcount
163106,62899,163105,34004,professor_1,"Wednesday, 23 October 2024, 6:24 PM","Wednesday, 23 October 2024, 6:24 PM",1,Re: Tárgy: Re: EVALUATION SHEET,"This error message is a kind of conspirative error message, in order to cover the real problem: Students do not have any permission for the reports about their comparative activities (see: Number of discussions posted / Number of replies posted / Number of attachments / Number of views / Word count / Character count / Earliest post / Most recent post / Export posts) - but this report (log-database) is existing:(https://moodle.kodolanyi.hu/mod/forum/report/summary/index.php?courseid=17814&forumid=29927)",2,0,0,0,0,0,0,,71,437
163243,62899,163089,34004,professor_1,"Tuesday, 29 October 2024, 7:58 AM","Tuesday, 29 October 2024, 7:58 AM",1,Re: EVALUATION SHEET,"On the one hand: A lot of confirmation emails (a few of them even standardized) is already available. The tasks are therefore well-known. On the other hand: the activity level is the same as before = low! The special chance/challenge (see last Neptun-email from me) is a real chance, but only for Students, really wanting to cooperate...",2,0,0,0,0,0,0,,57,281
163413,62899,163089,34004,professor_1,"Thursday, 31 October 2024, 2:29 PM","Thursday, 31 October 2024, 2:30 PM",1,Re: EVALUATION SHEET,Interim report,2,0,1,0,0,0,0,,2,13
164099,62899,163413,34004,professor_1,"Saturday, 16 November 2024, 7:57 AM","Saturday, 16 November 2024, 7:57 AM",1,Re: EVALUATION SHEET,"The entire evaluation challenges (see Quasi Exam I-II-III) as such is a second interim report. Conclusions: relevant facts about the professional thruths (c.f. https://moodle.kodolanyi.hu/mod/forum/discuss.php?d=62981#p164097) seems to be unimportant for the naive ranking processes. The scores needing an aggregated value were only processed based on a totally naive approach: average and/or total scores. Planning (and in general decision making) does need a KNUTH-oriented (source-code-compatible) concept about the scalable Goodness of potential objects. Without a not-naive concept, the voting-like approaches lead never to the expected clarity.",2,0,0,0,0,0,0,,84,567
164140,62899,163089,34004,professor_1,"Saturday, 16 November 2024, 5:02 PM","Saturday, 16 November 2024, 5:02 PM",1,Re: EVALUATION SHEET,"Tarantino: Pulp fiction (1994) - What scene: https://www.youtube.com/watch?v=qo5jnBJvGUs
Please, never forget, that the most standarized answer can be very-very important...
A final thesis and the final exam ist a kind of what-scene: it is not recommended to be too arbitrary/instinctive - it is worth of being question-oriented, standardization-driven...
:-)",2,0,0,0,0,0,0,,49,311
164169,62899,164140,34004,professor_1,"Sunday, 17 November 2024, 8:10 AM","Sunday, 17 November 2024, 8:10 AM",1,Re: EVALUATION SHEET,"Less extreme didactic interpretation about the needed focusing:
https://en.wikipedia.org/wiki/Yes,_no,_black,_white",2,0,0,0,0,0,0,,9,107
163091,62900,0,34004,professor_1,"Wednesday, 23 October 2024, 9:29 AM","Wednesday, 23 October 2024, 9:41 AM",1,Automation experiments (demo1),"Please, read the follwowing document: https://moodle.kodolanyi.hu/mod/resource/view.php?id=154996 (ca. 75 minutes)

Please, create at least one new entry within this thread (bubble/topic): why it is still not possible to create qualitative source codes immediately concerning the highlighted document above? (ca. 30 minutes)

Please, follow frequently the thread and please, comment the further entries of the other Students to yours and vice versa! (min. 120 minutes during the whole semester)

",2,0,0,0,0,0,0,,67,429
163092,62900,163091,34004,professor_1,"Wednesday, 23 October 2024, 9:42 AM","Wednesday, 23 October 2024, 9:42 AM",1,Tárgy: Automation experiments (demo1),"Sub-thread: Comments from point of view of the logical system plan
Post your entries replying to THIS comment!",2,0,0,0,0,0,0,,18,93
163093,62900,163091,34004,professor_1,"Wednesday, 23 October 2024, 9:43 AM","Wednesday, 23 October 2024, 9:43 AM",1,Tárgy: Automation experiments (demo1),"Sub-thread: Comments from point of view of the physical system plan
Post your entries replying to THIS comment!",2,0,0,0,0,0,0,,18,94
163094,62900,163091,34004,professor_1,"Wednesday, 23 October 2024, 9:43 AM","Wednesday, 23 October 2024, 9:43 AM",1,Tárgy: Automation experiments (demo1),"Sub-thread: Comments from point of view of future system operation
Post your entries replying to THIS comment!",2,0,0,0,0,0,0,,17,94
163095,62900,163091,34004,professor_1,"Wednesday, 23 October 2024, 9:44 AM","Wednesday, 23 October 2024, 9:44 AM",1,Tárgy: Automation experiments (demo1),"Sub-thread: Comments from point of view of requirements analysis
Post your entries replying to THIS comment!",2,0,0,0,0,0,0,,16,93
163116,62900,163091,47139,student_6,"Wednesday, 23 October 2024, 9:10 PM","Wednesday, 23 October 2024, 9:10 PM",1,Tárgy: Automation experiments (demo1),"It remains a challenge to immediately generate high-quality source code, especially when dealing with complex problems. This is often due to factors such as the quality of automation tools, the source data, and the integration of programming tools. More specifically, the complexity of writing code, optimization possibilities, and the variety of sources all contribute to the fact that a single piece of code is not always flawless or optimal right away.",2,0,0,0,0,0,0,,71,385
163117,62900,163092,47139,student_6,"Wednesday, 23 October 2024, 9:13 PM","Wednesday, 23 October 2024, 9:13 PM",1,Tárgy: Automation experiments (demo1),"From the perspective of the logical system plan, the automation chapters should first thoroughly explain the Coco analysis, including its principles, methods used, and the results obtained. This ensures a solid foundation of understanding before proceeding to the automation steps. Detailing the automation of parameters and the relationship between the APIs and tools ensures the system operates consistently and efficiently. Exploring future automation possibilities logically supports the scalability of the system and highlights potential optimizations.",2,0,0,0,0,0,0,,75,483
163118,62900,163093,47139,student_6,"Wednesday, 23 October 2024, 9:14 PM","Wednesday, 23 October 2024, 9:14 PM",1,Tárgy: Automation experiments (demo1),"From the perspective of the physical system plan, processing the data from Coco analysis may require significant computational resources, especially when dealing with large Excel files. Accurate data collection and storage are crucial for the later analysis of automated parameters. APIs and automation tools (such as SNMP, vnStat) require adequate hardware support and network connectivity to ensure the continuous provision of updated data. The physical components of the system include servers, network devices, and the software infrastructure used for data collection. These physical resources should be designed to handle future expansions and optimizations effectively.",2,0,0,0,0,0,0,,94,582
163119,62900,163094,47139,student_6,"Wednesday, 23 October 2024, 9:15 PM","Wednesday, 23 October 2024, 9:15 PM",1,Tárgy: Automation experiments (demo1),"From the perspective of future system operation, it is important to ensure that the automation processes are sustainable and easily scalable. Future updates to APIs, such as SNMP or Windows Defender, must be considered to maintain compatibility with evolving technologies for automated parameter collection. The system should also allow for the integration of new automation tools as technology and cybersecurity threats develop. Future optimizations may involve the application of artificial intelligence for data analysis and the inclusion of additional automation tools to enhance efficiency.",2,0,0,0,0,0,0,,84,512
163120,62900,163095,47139,student_6,"Wednesday, 23 October 2024, 9:15 PM","Wednesday, 23 October 2024, 9:15 PM",1,Tárgy: Automation experiments (demo1),"In the requirements analysis, it is essential to determine what data is needed for the Coco analysis and the collection of automated parameters. Data sources such as antivirus logs, IDS (Intrusion Detection System) logs, and network traffic statistics must be reliable and continuously available. The system must support seamless integration of various APIs, such as Windows Defender API or SNMP. Accurate and fast data processing, along with scalability and future expandability, are also key requirements. Additionally, cybersecurity concerns and potential optimization opportunities should be considered to enhance the system’s efficiency.",2,0,0,0,0,0,0,,90,553
163157,62900,163117,47141,student_1,"Thursday, 24 October 2024, 9:45 PM","Thursday, 24 October 2024, 9:45 PM",1,Tárgy: Automation experiments (demo1),The observation are really good and the chall enge reminds to properly embed the APIs in the code. I have found few tools to optimize the code and will share it soon will look forward to your review,2,0,0,0,0,0,0,,38,161
163160,62900,163157,34004,professor_1,"Thursday, 24 October 2024, 10:30 PM","Thursday, 24 October 2024, 10:30 PM",1,Re: Tárgy: Automation experiments (demo1),"The real success in this Moodle-based process is: the particular Author (e.g. Annex:demo1) will be capable of planning the automation in a deep detailed form, where further Students should say: I could also create the necessary/needed codes without any further questions based on the finetuned planning documentations!",2,0,0,0,0,0,0,,47,272
163162,62900,163091,44444,student_15,"Friday, 25 October 2024, 3:11 AM","Friday, 25 October 2024, 3:11 AM",1,Tárgy: Automation experiments (demo1),"It is not possible to instantly create perfect source codes because coding takes time and understanding. The project needs specific solutions, like user access or friendly interface, help section and correlation matrix based quality assurance module. These need to be planned carefully, tested, and adjusted to fit the project’s needs, especially for automation. Since there are multiple steps, creating high quality codes right away is not easy task.",2,0,0,0,0,0,0,,68,384
163163,62900,163095,34004,professor_1,"Friday, 25 October 2024, 4:40 AM","Friday, 25 October 2024, 4:40 AM",1,Re: Tárgy: Automation experiments (demo1),"The project owner (author of a final thesis) does need such kind of cooperation, where the recent status of the project could be finetuned in an unmisunderstoodable way. General interpretation (like chatGPT) are not relevant,, not in case of grading (see communication about the ideal length of the standardized answer, where only the excat number and its derivation rule is valuable). Triviale finetunings steps are e.g. corrections of the original/particular text version, and/or figures (e.g. flowcharts, other aspects of pseudocodes) being to integrate into the final thesis in a direct way, or quotes/citations with exact source data and argumentations about the why-it-is-important phenomena.... Please, do not forget: the aim is, to have a better planning documentation, where each Student have to say immediately: I-am-capable-of-programming-the-solution-without-any-further-questions! Therefore, only such kind of cooperation is relevant, where potential questions can be avoided through finetuning-oriented recommendations: e.g. arbitrary, aimless opinions as such are irrelevant...",2,0,0,0,0,0,0,,149,944
163164,62900,163116,34004,professor_1,"Friday, 25 October 2024, 4:43 AM","Friday, 25 October 2024, 4:45 AM",1,Re: Tárgy: Automation experiments (demo1),"Please, check/interpret the show-parent-options in case of this entry! (https://moodle.kodolanyi.hu/mod/forum/discuss.php?d=62900#p163163)",2,0,0,0,0,0,0,,10,129
